model_name,member_id,split,accuracy,precision,recall,f1,roc_auc,log_loss,ece
bayes_logreg,005,val,0.8246153846153846,0.6029411764705882,0.3203125,0.41836734693877553,0.810958453065134,0.39069104528046517,0.02118844307806323
bayes_logreg,005,test,0.8238461538461539,0.6101694915254238,0.2823529411764706,0.38605898123324395,0.8169321699971855,0.38808707019884814,0.024334433334079274
