model_name,member_id,split,accuracy,precision,recall,f1,roc_auc,log_loss,ece
bayes_logreg,006,val,0.82,0.6078431372549019,0.2421875,0.3463687150837989,0.8092073754789272,0.39259844836445246,0.030361725251759113
bayes_logreg,006,test,0.8184615384615385,0.6091954022988506,0.20784313725490197,0.30994152046783624,0.8139187541045126,0.3914400199853488,0.03564481959301863
