model_name,member_id,split,accuracy,precision,recall,f1,roc_auc,log_loss,ece
bayes_logreg,003,val,0.8138461538461539,0.5538461538461539,0.28125,0.37305699481865284,0.8047922653256705,0.3974394274314952,0.041891718384360045
bayes_logreg,003,test,0.8215384615384616,0.6210526315789474,0.23137254901960785,0.33714285714285713,0.8149282296650718,0.3921365073475573,0.03465357684318287
